,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,activecases,serious_critical,tot_cases/1m_pop,deaths/1m_pop,reported1st_case,ref,date,totaltests,tests/_1m_pop,region,tot_deaths/1m_pop,population,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
3409,poland,1221.0,170,16.0,2.0,7.0,1198.0,3.0,32.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,0.4,37846611,POL,,,,0.0,1.0,"Going to work is still allowed (if necessary): 'Ban on leaving home unless necessary: for work, to go to the shop etc.' (https://www.premier.gov.pl/en/news/news/prime-minister-in-the-battle-against-the-coronavirus-we-must-reduce-our-mobility-to-an.html)",,,,,,,,,,,,,,,0.0,,,,,,,,1221.0,16.0,,	
3410,poland,1389.0,168,16.0,0,7.0,1366.0,3.0,37.0,0.4,Mar 03,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,37846611,POL,,,,0.0,1.0,"Going to work is still allowed (if necessary): 'Ban on leaving home unless necessary: for work, to go to the shop etc.' (https://www.premier.gov.pl/en/news/news/prime-minister-in-the-battle-against-the-coronavirus-we-must-reduce-our-mobility-to-an.html)",,,,,,,,,,,,,,,0.0,,,,,,,,1389.0,16.0,,	
3411,poland,1638.0,249,18.0,+2,7.0,1613.0,3.0,43.0,0.5,Mar 03,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,37846611,POL,,,,0.0,1.0,"Going to work is still allowed (if necessary): 'Ban on leaving home unless necessary: for work, to go to the shop etc.' (https://www.premier.gov.pl/en/news/news/prime-minister-in-the-battle-against-the-coronavirus-we-must-reduce-our-mobility-to-an.html)",,,,,,,,,,,,,,,0.0,,,,,,,,1638.0,18.0,,	
3412,poland,1862.0,224,22.0,+4,7.0,1833.0,3.0,49.0,0.6,Mar 03,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,37846611,POL,,,,0.0,1.0,"Going to work is still allowed (if necessary): 'Ban on leaving home unless necessary: for work, to go to the shop etc.' (https://www.premier.gov.pl/en/news/news/prime-minister-in-the-battle-against-the-coronavirus-we-must-reduce-our-mobility-to-an.html)",,,,,,,,,,,,,,,0.0,,,,,,,,1862.0,22.0,,	
3413,poland,2055.0,193,31.0,+9,7.0,2017.0,3.0,54.0,0.8,Mar 03,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,37846611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,poland,2311.0,256,33.0,+2,7.0,2271.0,50.0,61.0,0.9,Mar 03,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,37846611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,poland,2554.0,243,43.0,+10,56.0,2455.0,50.0,67.0,1.0,0,https://web.archive.org/web/20200402070149/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,37846611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,poland,2946.0,392,57.0,+14,56.0,2833.0,50.0,78.0,2.0,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,37846611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,poland,3383.0,437,71.0,+14,56.0,3256.0,50.0,89.0,2.0,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,66938.0,1769.0,0,0.0,37846611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,poland,3627.0,244,79.0,+8,116.0,3432.0,50.0,96.0,2.0,0,https://web.archive.org/web/20200405163527/https://www.worldometers.info/coronavirus/,2020-04-05,72901.0,1926.0,0,0.0,37846611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,bosnia and herzegovina,2.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,bosnia and herzegovina,3.0,1,0.0,0,0.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,	
3421,bosnia and herzegovina,3.0,0,0.0,0,0.0,3.0,0.0,0.9,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,bosnia and herzegovina,3.0,0,0.0,0,0.0,3.0,0.0,0.9,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,bosnia and herzegovina,5.0,2,0.0,0,0.0,5.0,0.0,1.5,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,bosnia and herzegovina,5.0,0,0.0,0,0.0,5.0,0.0,1.5,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,bosnia and herzegovina,7.0,0,0.0,0,0.0,7.0,0.0,2.1,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,bosnia and herzegovina,11.0,4,0.0,0,0.0,11.0,0.0,3.4,0.0,0,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,2020-03-12,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,	
3427,bosnia and herzegovina,18.0,7,0.0,0,0.0,18.0,0.0,5.5,0.0,0,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,2020-03-13,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,	
3428,bosnia and herzegovina,21.0,3,0.0,0,0.0,21.0,0.0,6.4,0.0,0,https://web.archive.org/web/20200314/https://www.worldometers.info/coronavirus/,2020-03-14,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,bosnia and herzegovina,24.0,3,0.0,0,0.0,24.0,0.0,7.3,0.0,0,https://web.archive.org/web/20200315/https://www.worldometers.info/coronavirus/,2020-03-15,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,bosnia and herzegovina,25.0,1,0.0,0,2.0,23.0,0.0,7.6,0.0,0,https://web.archive.org/web/20200316/https://www.worldometers.info/coronavirus/,2020-03-16,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,,	
3431,bosnia and herzegovina,34.0,9,0.0,0,2.0,32.0,0.0,10.4,0.0,0,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,2020-03-17,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,,	
3432,bosnia and herzegovina,34.0,9,0.0,0,2.0,32.0,0.0,10.0,0.0,0,0,2020-03-18,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,,	
3433,bosnia and herzegovina,39.0,5,0.0,0,2.0,37.0,0.0,12.0,0.0,0,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,2020-03-19,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,,	
3434,bosnia and herzegovina,64.0,25,0.0,0,2.0,62.0,0.0,20.0,0.0,0,https://web.archive.org/web/20200320/https://www.worldometers.info/coronavirus/,2020-03-20,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0,,	
3435,bosnia and herzegovina,89.0,25,0.0,0,2.0,87.0,1.0,27.0,0.0,0,https://web.archive.org/web/20200321/https://www.worldometers.info/coronavirus/,2020-03-21,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0,,	
3436,bosnia and herzegovina,93.0,4,1.0,1.0,2.0,90.0,1.0,28.0,0.0,0,https://web.archive.org/web/20200322/https://www.worldometers.info/coronavirus/,2020-03-22,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,1.0,,	
3437,bosnia and herzegovina,126.0,33,1.0,0,2.0,123.0,1.0,38.0,0.0,0,https://web.archive.org/web/20200323/https://www.worldometers.info/coronavirus/,2020-03-23,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,1.0,,	
3438,bosnia and herzegovina,136.0,10,1.0,0,2.0,133.0,1.0,41.0,0.0,0,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,2020-03-24,0.0,0.0,0,0.3,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,1.0,,	
3439,bosnia and herzegovina,168.0,32,3.0,2.0,2.0,163.0,1.0,51.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,0.9,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,2.0,,	
3440,bosnia and herzegovina,176.0,8,3.0,0,2.0,171.0,1.0,54.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,0.9,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,3.0,,	
3441,bosnia and herzegovina,191.0,15,3.0,0,2.0,186.0,1.0,58.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,0.9,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,3.0,,	
3442,bosnia and herzegovina,237.0,46,4.0,+1,5.0,228.0,1.0,72.0,1.0,Mar 04,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,3.0,,	
3443,bosnia and herzegovina,278.0,41,6.0,+2,8.0,264.0,1.0,85.0,2.0,Mar 04,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,5.0,,	
3444,bosnia and herzegovina,323.0,45,6.0,0,8.0,309.0,1.0,98.0,2.0,Mar 04,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,3280819,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,6.0,,	
3445,bosnia and herzegovina,368.0,45,10.0,+4,17.0,341.0,1.0,112.0,3.0,Mar 04,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,bosnia and herzegovina,420.0,52,13.0,+3,17.0,390.0,1.0,128.0,4.0,Mar 04,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,bosnia and herzegovina,459.0,39,13.0,0,19.0,427.0,1.0,140.0,4.0,0,https://web.archive.org/web/20200402070149/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,bosnia and herzegovina,533.0,74,16.0,+3,20.0,497.0,4.0,162.0,5.0,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,bosnia and herzegovina,579.0,46,17.0,+1,27.0,535.0,4.0,176.0,5.0,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,2220.0,677.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,bosnia and herzegovina,624.0,45,21.0,+4,30.0,573.0,4.0,190.0,6.0,0,https://web.archive.org/web/20200405163527/https://www.worldometers.info/coronavirus/,2020-04-05,5349.0,1630.0,0,0.0,3280819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,south africa,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,,,5.0,	
3452,south africa,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,1.0,0.0,5.0,	
3453,south africa,2.0,1,0.0,0,0.0,2.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0,President makes public statement about COVID-19 cases in SA: https://sacoronavirus.co.za/2020/03/07/confirmation-of-second-case-of-covid-19-in-south-africa/,0.0,,,1.0,Screening procedures put in place at some ports of entry for international travellers:    https://www.sabcnews.com/sabcnews/preparedness-to-contain-spread-of-coronavirus-at-or-tambo-international-airport-satisfies-committee/,0.0,"Stimulus package announced to be in works but no further details given

https://web.archive.org/web/20200330141102/https://sacoronavirus.co.za/2020/03/15/statement-by-president-cyril-ramaphosa-on-measures-to-combat-covid-19-epidemic/",6.0,,0.0,,0.0,,,,12.0,	
3454,south africa,3.0,1,0.0,0,0.0,3.0,0.0,0.1,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,2.0,0.0,12.0,	
3455,south africa,7.0,4,0.0,0,0.0,7.0,0.0,0.1,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,3.0,0.0,12.0,	
3456,south africa,7.0,0,0.0,0,0.0,7.0,0.0,0.1,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,7.0,0.0,12.0,	
3457,south africa,13.0,6,0.0,0,0.0,13.0,0.0,0.2,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,,,12.0,	
3458,south africa,17.0,4,0.0,0,0.0,17.0,0.0,0.3,0.0,0,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,2020-03-12,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,Department of Health releases posters and other media to educate citizens on COVID-19 - https://sacoronavirus.co.za/2020/03/12/how-covid-19-coronavirus-spreads/,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,13.0,0.0,19.0,	
3459,south africa,24.0,8,0.0,0,0.0,24.0,0.0,0.4,0.0,0,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,2020-03-13,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,17.0,0.0,19.0,	
3460,south africa,38.0,14,0.0,0,0.0,38.0,0.0,0.6,0.0,0,https://web.archive.org/web/20200314/https://www.worldometers.info/coronavirus/,2020-03-14,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,1.0,,0.0,,6.0,,0.0,,0.0,,24.0,0.0,19.0,	
3461,south africa,61.0,23,0.0,0,0.0,61.0,0.0,1.0,0.0,0,https://web.archive.org/web/20200315/https://www.worldometers.info/coronavirus/,2020-03-15,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,1.0,1.0,,2.0,1.0,Gatherings > 100 people prohibited - https://sacoronavirus.co.za/2020/03/15/statement-by-president-cyril-ramaphosa-on-measures-to-combat-covid-19-epidemic/,0.0,,,1.0,1.0,,1.0,1.0,,3.0,Travel ban for all foreign nationals announced; Cancellation of all visitor visa's; All foreign nationals who have entered the country recently to report for testing - https://sacoronavirus.co.za/2020/03/15/statement-by-president-cyril-ramaphosa-on-measures-to-combat-covid-19-epidemic/,0.0,,6.0,,0.0,,0.0,,24.0,0.0,62.0,	
3462,south africa,64.0,3,0.0,0,0.0,64.0,0.0,1.1,0.0,0,https://web.archive.org/web/20200316/https://www.worldometers.info/coronavirus/,2020-03-16,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,1.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,Certain points of entry closed: https://sacoronavirus.co.za/2020/03/16/south-african-closures-due-to-covid-19/,0.0,,6.0,,0.0,,0.0,,51.0,0.0,62.0,	
3463,south africa,85.0,21,0.0,0,0.0,85.0,0.0,1.4,0.0,0,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,2020-03-17,0.0,0.0,0,0.0,59308690,ZAF,0.0,,,1.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,6.0,,0.0,,0.0,,62.0,0.0,62.0,	
3464,south africa,85.0,21,0.0,0,0.0,85.0,0.0,1.0,0.0,0,0,2020-03-18,0.0,0.0,0,0.0,59308690,ZAF,2.0,1.0,,1.0,1.0,,2.0,1.0,Restaurants and pubs legally required to close by 6pm and have to have <50 patrons at any given time: https://www.iol.co.za/news/south-africa/coronavirus-govt-clamps-down-on-pubs-and-clubs-limits-patrons-to-50-and-declares-6pm-as-closing-time-45169939,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,6.0,,0.0,,0.0,,85.0,0.0,76.0,	
3465,south africa,116.0,31,0.0,0,0.0,116.0,0.0,2.0,0.0,0,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,2020-03-19,0.0,0.0,0,0.0,59308690,ZAF,2.0,1.0,,1.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,6.0,,0.0,,0.0,,116.0,0.0,76.0,	
3466,south africa,150.0,34,0.0,0,0.0,150.0,0.0,3.0,0.0,0,https://web.archive.org/web/20200320/https://www.worldometers.info/coronavirus/,2020-03-20,0.0,0.0,0,0.0,59308690,ZAF,2.0,1.0,,1.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,6.0,,0.0,,0.0,,150.0,0.0,76.0,	
3467,south africa,202.0,52,0.0,0,0.0,202.0,0.0,3.0,0.0,0,https://web.archive.org/web/20200321/https://www.worldometers.info/coronavirus/,2020-03-21,0.0,0.0,0,0.0,59308690,ZAF,2.0,1.0,,1.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,6.0,Reserve bank cuts repo rate by 100 basis points: https://businesstech.co.za/news/banking/383167/sa-reserve-bank-cuts-repo-rate-by-100-basis-points/,0.0,,0.0,,205.0,0.0,76.0,	
3468,south africa,240.0,38,0.0,0,2.0,238.0,0.0,4.0,0.0,0,https://web.archive.org/web/20200322/https://www.worldometers.info/coronavirus/,2020-03-22,0.0,0.0,0,0.0,59308690,ZAF,2.0,1.0,,1.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,5.0,,0.0,,0.0,,240.0,0.0,76.0,	
3469,south africa,274.0,34,0.0,0,2.0,272.0,0.0,5.0,0.0,0,https://web.archive.org/web/20200323/https://www.worldometers.info/coronavirus/,2020-03-23,0.0,0.0,0,0.0,59308690,ZAF,2.0,1.0,,1.0,1.0,"President announces complete lockdown for at least 21 days, commencing 26/03/2020 - https://edition.cnn.com/2020/03/23/africa/south-africa-lockdown-intl/index.html",2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,,0.0,"Finance Minister Tito Mboweni on Sunday announced exceptional tax measures to counter the impact of the Coronavirus (COVID-19) pandemic outlined by President Cyril Ramaphosa on 23 March 2020 in his speech on the Escalation of Measures to Combat COVID-19,” said the Ministry of Finance. Includes debt relief fund for small businesses administered by the Department of Small Business Development, tax subsidies for employees, compensation fund for those who fall ill at work
https://web.archive.org/web/20200330134408/https://www.thesouthafrican.com/news/finance/coronavirus-ramaphosa-economy-business/ 
https://web.archive.org/web/20200330140135/https://www.cnbcafrica.com/news/2020/03/27/covid-19-tax-relief-proposed-by-the-president/
https://web.archive.org/web/20200330140629/https://www.sanews.gov.za/south-africa/treasury-announces-covid-19-tax-measures
",5.0, ,0.0,"As part of fiscal measures, not defined ",0.0,"As part of fiscal measures, not defined ",274.0,0.0,86.0,	
3470,south africa,402.0,128,0.0,0,4.0,398.0,0.0,7.0,0.0,0,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,2020-03-24,0.0,0.0,0,0.0,59308690,ZAF,2.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,5.0,,0.0,,0.0,,402.0,0.0,86.0,	
3471,south africa,554.0,152,0.0,0,4.0,550.0,2.0,9.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,0.0,59308690,ZAF,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,3.0,,0.0,,5.0,,0.0,,0.0,,557.0,0.0,33.0,	
3472,south africa,709.0,155,0.0,0,12.0,697.0,2.0,12.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,0.0,59308690,ZAF,,,,2.0,1.0,Government lockdown comes into place,,,,,,,,,,2.0,1.0,,3.0,,0.0,,5.0,,0.0,,0.0,,709.0,0.0,43.0,	
3473,south africa,927.0,218,0.0,0,12.0,915.0,2.0,16.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,0.0,59308690,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.0,2.0,,	
3474,south africa,1170.0,243,1.0,+1,31.0,1138.0,7.0,20.0,0.02,Mar 04,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,59308690,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.0,2.0,,	
3475,south africa,1187.0,17,1.0,0,31.0,1155.0,7.0,20.0,0.02,Mar 04,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,59308690,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.0,2.0,,	
3476,south africa,1280.0,93,2.0,+1,31.0,1247.0,7.0,22.0,0.03,Mar 04,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,59308690,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.0,2.0,,	
3477,south africa,1326.0,46,3.0,+1,31.0,1292.0,7.0,22.0,0.05,Mar 04,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,59308690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,south africa,1353.0,27,5.0,+2,31.0,1317.0,7.0,23.0,0.08,Mar 04,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,59308690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,south africa,1380.0,27,5.0,0,50.0,1325.0,7.0,23.0,0.08,0,https://web.archive.org/web/20200402070149/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,59308690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,south africa,1462.0,82,5.0,0,50.0,1407.0,7.0,25.0,0.08,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,59308690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,south africa,1505.0,43,9.0,+4,95.0,1401.0,7.0,25.0,0.2,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,50361.0,849.0,0,0.0,59308690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,south africa,1585.0,80,9.0,0,95.0,1481.0,7.0,27.0,0.2,0,https://web.archive.org/web/20200405163527/https://www.worldometers.info/coronavirus/,2020-04-05,53937.0,909.0,0,0.0,59308690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,gibraltar,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,33691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,gibraltar,1.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,33691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,gibraltar,1.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,33691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
